3.55 19.5808 -32.5713 13.5061 -0.00144111
3.56 20.057 -33.0475 13.5061 -0.00138794
3.57 20.5376 -33.5282 13.5061 -0.00133034
3.58 21.0208 -34.0114 13.506 -0.00126822
3.59 21.5043 -34.4949 13.506 -0.00120161
3.6 21.9857 -34.9763 13.506 -0.00113065
3.61 22.462 -35.4527 13.5059 -0.00105565
3.62 22.9302 -35.9209 13.5058 -0.000977088
3.63 23.3867 -36.3775 13.5058 -0.000895674
3.64 23.8278 -36.8186 13.5057 -0.000812347
3.65 24.2493 -37.2401 13.5056 -0.000728301
3.66 24.6471 -37.638 13.5054 -0.000644977
3.67 25.0168 -38.0078 13.5053 -0.000564047
3.68 25.3541 -38.3451 13.5052 -0.000487371
3.69 25.6547 -38.6458 13.505 -0.000416933
3.7 25.9145 -38.9057 13.5048 -0.000354748
3.71 26.13 -39.1212 13.5047 -0.000302761
3.72 26.2978 -39.2892 13.5045 -0.000262726
3.73 26.4156 -39.407 13.5043 -0.000236087
3.74 26.4814 -39.4729 13.5041 -0.00022388
3.75 26.4941 -39.4857 13.5038 -0.000226645
3.76 26.4536 -39.4453 13.5036 -0.000244389
3.77 26.3605 -39.3523 13.5034 -0.000276582
3.78 26.2164 -39.2082 13.5032 -0.000322194
3.79 26.0233 -39.0152 13.5031 -0.000379772
3.8 25.7843 -38.7763 13.5029 -0.000447546
3.81 25.5027 -38.4948 13.5027 -0.000523541
3.82 25.1825 -38.1746 13.5026 -0.000605703
3.83 24.8278 -37.82 13.5024 -0.000692006
3.84 24.4429 -37.4351 13.5023 -0.000780545
3.85 24.0322 -37.0245 13.5022 -0.000869606
3.86 23.6 -36.5923 13.5021 -0.000957709
3.87 23.1504 -36.1428 13.5021 -0.00104363
3.88 22.6874 -35.6798 13.502 -0.00112641
3.89 22.2146 -35.207 13.5019 -0.00120533
3.9 21.7352 -34.7277 13.5019 -0.0012799
3.91 21.2525 -34.245 13.5018 -0.00134982
3.92 20.7688 -33.7614 13.5018 -0.00141495
3.93 20.2868 -33.2793 13.5018 -0.00147528
3.94 19.8083 -32.8008 13.5018 -0.00153091
3.95 19.335 -32.3276 13.5018 -0.001582
3.96 18.8685 -31.8611 13.5017 -0.00162878
3.97 18.41 -31.4026 13.5017 -0.00167149
3.98 17.9604 -30.953 13.5017 -0.00171042
3.99 17.5205 -30.5131 13.5017 -0.00174584
4 17.0909 -30.0836 13.5017 -0.00177802
4.01 16.6722 -29.6648 13.5017 -0.00180725
4.02 16.2645 -29.2571 13.5017 -0.00183377
4.03 15.8681 -28.8608 13.5017 -0.00185784
4.04 15.4832 -28.4758 13.5017 -0.00187968
4.05 15.1097 -28.1024 13.5017 -0.0018995
4.06 14.7476 -27.7403 13.5017 -0.00191749
4.07 14.3969 -27.3896 13.5017 -0.00193383
4.08 14.0574 -27.05 13.5017 -0.00194868
4.09 13.7288 -26.7215 13.5017 -0.00196219
4.1 13.4111 -26.4038 13.5017 -0.00197449
4.11 13.104 -26.0967 13.5017 -0.0019857
4.12 12.8072 -25.7999 13.5017 -0.00199592
4.13 12.5206 -25.5133 13.5018 -0.00200525
4.14 12.2437 -25.2364 13.5018 -0.00201378
4.15 11.9765 -24.9692 13.5018 -0.00202158
4.16 11.7185 -24.7112 13.5018 -0.00202873
4.17 11.4695 -24.4622 13.5018 -0.00203528
4.18 11.2294 -24.2221 13.5018 -0.0020413
4.19 10.9977 -23.9904 13.5018 -0.00204683
4.2 10.7743 -23.7669 13.5018 -0.00205192
4.21 10.5588 -23.5515 13.5018 -0.0020566
4.22 10.3511 -23.3438 13.5018 -0.00206092
4.23 10.1509 -23.1436 13.5018 -0.00206491
4.24 9.95793 -22.9506 13.5018 -0.00206859
4.25 9.77203 -22.7647 13.5018 -0.002072
4.26 9.59295 -22.5857 13.5018 -0.00207515
4.27 9.42049 -22.4132 13.5018 -0.00207807
4.28 9.25444 -22.2471 13.5018 -0.00208078
4.29 9.09461 -22.0873 13.5018 -0.0020833
4.3 8.94081 -21.9335 13.5018 -0.00208564
4.31 8.79287 -21.7856 13.5018 -0.00208781
4.32 8.65061 -21.6433 13.5018 -0.00208983
4.33 8.51388 -21.5066 13.5018 -0.00209171
4.34 8.3825 -21.3752 13.5018 -0.00209347
4.35 8.25634 -21.249 13.5018 -0.0020951
4.36 8.13526 -21.128 13.5018 -0.00209663
4.37 8.0191 -21.0118 13.5018 -0.00209805
4.38 7.90776 -20.9005 13.5018 -0.00209938
4.39 7.8011 -20.7938 13.5018 -0.00210062
4.4 7.699 -20.6917 13.5018 -0.00210178
4.41 7.60136 -20.5941 13.5018 -0.00210287
4.42 7.50806 -20.5008 13.5018 -0.00210388
4.43 7.41902 -20.4117 13.5018 -0.00210482
4.44 7.33412 -20.3268 13.5018 -0.0021057
4.45 7.25329 -20.246 13.5018 -0.00210653
4.46 7.17643 -20.1691 13.5018 -0.0021073
4.47 7.10347 -20.0962 13.5018 -0.00210801
4.48 7.03432 -20.027 13.5018 -0.00210868
4.49 6.96893 -19.9616 13.5018 -0.0021093
4.5 6.90721 -19.8999 13.5018 -0.00210988
