index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
14122  0.0136        -0.0000       -0.0000       -0.0036       0.3038        -0.0269       0.2496        0.1710        -1.1415       
14123  0.0167        -0.0000       0.0000        0.0102        0.5627        0.4209        -0.2200       0.3018        -0.9171       
14124  0.0178        0.0000        -0.0000       0.0143        0.5808        0.2018        0.5294        0.1282        -0.8964       
14125  0.0163        -0.0000       -0.0000       -0.0058       0.4729        -0.0137       0.4726        -0.0113       -1.0101       
14126  0.0156        -0.0000       -0.0000       0.0132        0.7236        -0.3822       -0.6140       -0.0212       -0.7102       
14127  0.0060        -0.0000       0.0000        0.0051        0.8403        -0.2311       -0.7198       0.3669        -0.5277       
14128  0.0148        0.0000        -0.0000       0.0100        0.9052        0.8002        -0.2387       -0.3494       -0.4144       
14129  0.0190        0.0000        -0.0000       0.0112        1.0327        -0.5745       -0.5301       -0.6748       -0.1673       
14130  0.0184        0.0000        0.0000        0.0010        0.7043        -0.1436       0.4959        0.4790        -0.7377       
14131  0.0198        0.0000        0.0000        -0.0178       0.8846        -0.1608       -0.8390       -0.2295       -0.4512       
14132  0.0143        -0.0000       0.0000        -0.0078       0.9182        0.7395        0.3520        -0.4150       -0.3907       
14133  0.0157        0.0000        -0.0000       -0.0126       0.9442        -0.5277       0.6956        0.3594        -0.3423       
14134  0.0168        -0.0000       0.0000        0.0007        0.7935        0.0222        0.4013        -0.6842       -0.6040       
14135  0.0165        0.0000        0.0000        0.0051        0.6320        -0.5933       -0.1962       0.0946        -0.8343       
14136  0.0090        -0.0000       -0.0000       0.0085        0.6563        -0.1588       -0.5824       0.2574        -0.8031       
14137  0.0195        -0.0000       -0.0000       -0.0169       0.9507        -0.6114       0.7262        -0.0506       -0.3299       
14138  0.0144        0.0000        0.0000        -0.0064       1.0560        -0.3733       -0.7228       0.6733        -0.1186       
14139  0.0178        -0.0000       0.0000        0.0029        0.9212        -0.8199       -0.1759       -0.3815       -0.3850       
14140  0.0154        -0.0000       0.0000        0.0056        0.7302        0.3658        -0.2137       -0.5947       -0.7006       
14141  0.0195        0.0000        0.0000        0.0091        0.7616        -0.4957       -0.3874       0.4293        -0.6537       
14142  0.0094        -0.0000       -0.0000       -0.0088       0.7152        -0.5921       0.3861        -0.1087       -0.7223       
14143  0.0187        -0.0000       0.0000        0.0168        0.5388        -0.2847       -0.2980       -0.3471       -0.9434       
14144  0.0133        0.0000        -0.0000       0.0064        0.1567        0.0610        -0.0504       -0.1352       -1.2092       
14145  0.0187        -0.0000       0.0000        0.0144        0.5042        -0.1898       0.3582        -0.2998       -0.9795       
14146  0.0182        -0.0000       0.0000        0.0133        0.5799        0.0721        0.4454        -0.3643       -0.8975       
14147  0.0085        0.0000        -0.0000       -0.0047       0.9312        0.0807        -0.4626       0.8042        -0.3666       
14148  0.0196        0.0000        -0.0000       -0.0079       1.0289        -0.6120       0.7049        -0.4328       -0.1750       
14149  0.0149        -0.0000       -0.0000       -0.0008       0.3266        -0.1154       -0.1198       0.2811        -1.1271       
14150  0.0198        0.0000        -0.0000       -0.0113       0.3846        0.3628        -0.1251       -0.0245       -1.0858       
14151  0.0137        0.0000        0.0000        0.0037        1.1347        -0.3966       0.9739        -0.4263       0.0537        
14152  0.0186        0.0000        -0.0000       0.0082        0.7944        0.4623        -0.6343       -0.1230       -0.6026       
14153  0.0062        0.0000        -0.0000       0.0038        0.2957        0.0784        -0.1596       -0.2363       -1.1464       
14154  0.0163        -0.0000       0.0000        0.0119        1.0869        0.3762        0.7673        -0.6716       -0.0524       
14155  0.0158        0.0000        0.0000        -0.0128       0.8861        -0.8852       0.0019        0.0393        -0.4486       
14156  0.0114        0.0000        -0.0000       0.0034        0.5960        -0.5059       -0.1599       0.2715        -0.8786       
14157  0.0097        -0.0000       0.0000        -0.0052       1.1329        -0.1825       0.2381        1.0924        0.0497        
14158  0.0199        -0.0000       0.0000        0.0059        0.8815        0.3754        -0.7789       -0.1717       -0.4566       
14159  0.0184        0.0000        0.0000        0.0077        0.4997        0.3941        0.2173        -0.2172       -0.9841       
14160  0.0150        0.0000        -0.0000       0.0112        0.5228        -0.4417       -0.1003       -0.2611       -0.9604       
14161  0.0088        -0.0000       -0.0000       -0.0012       0.6885        0.1330        0.3810        0.5578        -0.7598       
14162  0.0196        0.0000        -0.0000       -0.0016       0.6415        -0.0965       0.4713        -0.4243       -0.8222       
14163  0.0147        -0.0000       0.0000        -0.0112       1.0363        0.2931        0.9034        0.4144        -0.1599       
14164  0.0167        0.0000        0.0000        0.0071        0.8523        -0.3141       -0.7886       0.0765        -0.5074       
14165  0.0163        0.0000        -0.0000       -0.0150       1.2672        -1.0866       0.4696        -0.4524       0.3721        
14166  0.0165        -0.0000       0.0000        0.0148        0.9114        0.4118        -0.7648       0.2761        -0.4031       
14167  0.0160        -0.0000       -0.0000       0.0154        1.2647        -0.8539       0.5392        -0.7614       0.3658        
14168  0.0097        0.0000        0.0000        0.0082        0.4417        -0.0012       -0.3896       -0.2080       -1.0387       
14169  0.0133        0.0000        0.0000        -0.0031       0.4598        -0.2130       0.3595        0.1919        -1.0223       
14170  0.0165        -0.0000       0.0000        0.0043        0.9471        0.7151        0.3673        -0.5007       -0.3368       
14171  0.0140        -0.0000       -0.0000       0.0012        1.1136        -0.9524       -0.3323       -0.4717       0.0063        
14172  0.0153        -0.0000       -0.0000       -0.0055       0.3661        -0.2341       0.2321        -0.1592       -1.0997       
14173  0.0143        0.0000        -0.0000       -0.0059       0.3804        -0.2397       0.2793        -0.0964       -1.0890       
14174  0.0134        -0.0000       0.0000        0.0021        1.0042        0.7738        0.6298        -0.1141       -0.2254       
14175  0.0114        0.0000        -0.0000       -0.0059       0.5631        -0.4947       -0.1791       0.2005        -0.9168       
14176  0.0089        0.0000        -0.0000       0.0040        0.2590        -0.0477       -0.2343       0.0996        -1.1667       
14177  0.0154        0.0000        0.0000        0.0083        0.7594        0.7186        0.1671        0.1797        -0.6571       
14178  0.0088        -0.0000       0.0000        -0.0016       0.5642        0.3457        0.3858        -0.2237       -0.9154       
14179  0.0103        0.0000        0.0000        -0.0014       0.3931        0.1026        -0.3483       -0.1507       -1.0792       
14180  0.0176        0.0000        -0.0000       0.0026        0.7079        -0.3575       -0.1953       -0.5789       -0.7326       
14181  0.0181        -0.0000       -0.0000       -0.0050       0.3934        -0.3326       -0.1598       0.1365        -1.0789       
14182  0.0094        -0.0000       -0.0000       -0.0029       0.7530        -0.2855       -0.5523       0.4248        -0.6667       
14183  0.0093        -0.0000       -0.0000       -0.0083       0.9082        -0.4548       0.7837        0.0607        -0.4090       
14184  0.0197        -0.0000       -0.0000       -0.0062       0.9640        -0.0776       -0.8669       -0.4145       -0.3044       
14185  0.0152        0.0000        0.0000        0.0125        0.4018        -0.2028       -0.3116       0.1523        -1.0723       
14186  0.0120        -0.0000       -0.0000       0.0018        1.2714        0.8270        0.7387        -0.6221       0.3827        
14187  0.0091        0.0000        -0.0000       -0.0059       0.6799        0.3395        -0.2746       -0.5212       -0.7715       
14188  0.0163        0.0000        0.0000        0.0087        1.1715        1.0822        -0.1201       0.4321        0.1386        
14189  0.0129        -0.0000       0.0000        -0.0073       0.7302        -0.6116       0.2953        -0.2683       -0.7005       
14190  0.0091        0.0000        0.0000        -0.0090       0.2536        0.1349        0.0604        0.2061        -1.1695       
14191  0.0161        0.0000        -0.0000       0.0072        0.9032        -0.8991       -0.0237       0.0823        -0.4180       
14192  0.0156        0.0000        0.0000        0.0063        0.7975        -0.0125       0.6947        -0.3914       -0.5978       
14193  0.0178        -0.0000       0.0000        0.0155        0.7187        -0.0909       0.6696        -0.2446       -0.7172       
14194  0.0198        0.0000        0.0000        0.0148        1.0564        0.4069        -0.0078       -0.9749       -0.1177       
14195  0.0172        -0.0000       -0.0000       -0.0103       0.9291        0.6626        0.6418        0.1106        -0.3705       
14196  0.0187        0.0000        -0.0000       -0.0060       0.8971        0.5119        -0.5461       0.4945        -0.4290       
14197  0.0167        0.0000        0.0000        -0.0144       1.1615        -0.2830       -0.2409       -1.1004       0.1152        
14198  0.0178        -0.0000       0.0000        0.0108        0.5584        0.4337        -0.1631       -0.3116       -0.9219       
14199  0.0185        0.0000        -0.0000       0.0105        0.9665        -0.2742       -0.0950       -0.9219       -0.2996       
14200  0.0164        -0.0000       0.0000        0.0028        0.3094        0.0489        0.3038        0.0323        -1.1380       
14201  0.0183        0.0000        -0.0000       0.0154        1.0544        0.8450        -0.5776       0.2531        -0.1220       
14202  0.0179        0.0000        -0.0000       -0.0113       0.1049        0.0473        0.0544        -0.0763       -1.2227       
14203  0.0166        0.0000        -0.0000       -0.0095       0.5984        -0.1379       0.1445        -0.5641       -0.8756       
14204  0.0168        -0.0000       0.0000        0.0014        0.5168        0.3893        0.1443        0.3077        -0.9667       
14205  0.0198        0.0000        -0.0000       0.0024        0.6819        0.1832        -0.6554       0.0429        -0.7688       
14206  0.0149        0.0000        0.0000        0.0041        1.0013        -0.3019       0.6032        -0.7399       -0.2312       
14207  0.0160        0.0000        0.0000        0.0015        0.7018        -0.3351       0.0762        -0.6119       -0.7412       
14208  0.0152        -0.0000       -0.0000       -0.0027       0.9613        0.4111        0.2536        0.8311        -0.3097       
14209  0.0148        -0.0000       -0.0000       0.0099        0.7263        -0.4374       -0.3204       0.4833        -0.7062       
14210  0.0158        -0.0000       -0.0000       -0.0081       0.6387        -0.1833       -0.5648       -0.2352       -0.8258       
14211  0.0196        0.0000        0.0000        0.0016        0.7637        0.1413        0.6018        0.4484        -0.6505       
14212  0.0155        -0.0000       -0.0000       0.0011        1.1524        0.1241        -1.1457       0.0071        0.0944        
14213  0.0177        0.0000        -0.0000       0.0126        0.9202        0.8237        -0.3988       -0.0966       -0.3869       
14214  0.0076        0.0000        0.0000        0.0059        1.0387        -0.9598       -0.3540       -0.1802       -0.1548       
14215  0.0102        0.0000        -0.0000       -0.0016       1.0233        -1.0172       0.1007        0.0472        -0.1867       
14216  0.0096        0.0000        0.0000        -0.0081       0.6672        -0.0856       -0.5319       -0.3935       -0.7887       
14217  0.0181        -0.0000       -0.0000       -0.0022       0.6750        0.0243        -0.3137       0.5971        -0.7782       
14218  0.0104        0.0000        0.0000        0.0024        0.9341        -0.0760       0.5960        -0.7152       -0.3613       
14219  0.0142        -0.0000       0.0000        -0.0128       0.6548        0.1148        0.3159        -0.5620       -0.8050       
14220  0.0117        -0.0000       -0.0000       -0.0106       0.7920        0.3754        -0.4457       -0.5363       -0.6066       
14221  0.0190        0.0000        -0.0000       -0.0015       0.3818        0.0749        -0.3641       -0.0870       -1.0880       
14222  0.0166        0.0000        -0.0000       0.0151        1.1427        0.6143        0.0037        0.9636        0.0721        
14223  0.0112        -0.0000       -0.0000       -0.0060       1.0041        -0.2590       -0.9541       0.1752        -0.2256       
14224  0.0197        0.0000        -0.0000       -0.0054       0.3305        -0.0101       0.2668        0.1948        -1.1245       
14225  0.0162        -0.0000       -0.0000       -0.0152       0.7951        -0.7951       -0.0045       -0.0039       -0.6015       
14226  0.0171        0.0000        0.0000        0.0007        0.6000        0.3285        -0.0873       -0.4944       -0.8737       
14227  0.0161        -0.0000       0.0000        0.0027        0.2577        0.2382        -0.0488       -0.0854       -1.1673       
14228  0.0129        0.0000        -0.0000       -0.0022       0.3779        -0.3264       0.1100        -0.1555       -1.0910       
14229  0.0170        -0.0000       0.0000        0.0134        0.8604        -0.0136       0.2453        -0.8246       -0.4934       
14230  0.0144        -0.0000       -0.0000       -0.0136       0.4933        -0.1935       0.3944        0.2243        -0.9905       
14231  0.0182        -0.0000       0.0000        -0.0046       0.7534        -0.4451       0.6079        0.0043        -0.6661       
14232  0.0137        0.0000        -0.0000       -0.0122       0.7012        0.2735        -0.2403       0.5993        -0.7420       
14233  0.0147        0.0000        0.0000        -0.0144       1.0099        0.0020        -0.5995       0.8127        -0.2139       
14234  0.0069        0.0000        -0.0000       0.0045        0.9267        -0.8102       0.3163        -0.3199       -0.3751       
14235  0.0144        -0.0000       0.0000        0.0117        1.0716        0.5694        0.8365        0.3524        -0.0855       
14236  0.0197        0.0000        -0.0000       0.0116        0.4812        -0.2816       -0.3902       0.0049        -1.0021       
14237  0.0152        0.0000        -0.0000       -0.0023       0.7804        0.0528        -0.7252       -0.2836       -0.6247       
14238  0.0180        0.0000        -0.0000       0.0016        0.6756        -0.4201       -0.5290       -0.0054       -0.7773       
14239  0.0159        0.0000        -0.0000       0.0118        1.0649        -0.2826       0.9289        -0.4375       -0.0997       
14240  0.0148        -0.0000       0.0000        0.0084        0.8152        0.0227        -0.7806       0.2339        -0.5692       
14241  0.0181        -0.0000       -0.0000       -0.0096       0.1099        -0.0937       -0.0384       0.0426        -1.2217       
14242  0.0161        -0.0000       -0.0000       -0.0098       0.4754        0.3241        -0.1139       -0.3285       -1.0078       
14243  0.0156        0.0000        0.0000        0.0113        0.7246        0.6057        -0.3882       0.0867        -0.7087       
14244  0.0174        0.0000        -0.0000       -0.0058       1.0201        0.2957        0.7250        -0.6539       -0.1932       
14245  0.0144        0.0000        0.0000        0.0096        0.9589        -0.2711       0.6714        -0.6286       -0.3143       
14246  0.0058        0.0000        0.0000        -0.0017       0.6302        0.2866        0.2226        -0.5153       -0.8366       
14247  0.0166        0.0000        0.0000        0.0007        1.2807        -0.8927       -0.9088       0.1318        0.4064        
14248  0.0184        0.0000        -0.0000       0.0124        1.1023        0.4163        0.6243        -0.8075       -0.0187       
14249  0.0119        -0.0000       0.0000        -0.0067       0.4551        -0.4472       -0.0686       0.0489        -1.0267       
14250  0.0153        0.0000        -0.0000       0.0033        0.4895        0.0725        -0.2006       -0.4406       -0.9941       
14251  0.0086        0.0000        0.0000        -0.0074       0.7972        -0.3419       -0.2423       -0.6781       -0.5983       
14252  0.0165        0.0000        -0.0000       0.0140        0.5564        0.4790        -0.1690       -0.2272       -0.9241       
14253  0.0143        -0.0000       -0.0000       -0.0040       1.0147        0.5924        0.2485        0.7855        -0.2041       
14254  0.0168        -0.0000       0.0000        0.0071        1.0931        1.0534        -0.2590       -0.1345       -0.0388       
14255  0.0166        0.0000        0.0000        -0.0065       1.1202        0.8792        -0.2162       -0.6596       0.0212        
14256  0.0189        -0.0000       -0.0000       0.0098        0.3813        -0.0571       0.2499        -0.2823       -1.0883       
14257  0.0181        -0.0000       -0.0000       -0.0160       0.7074        -0.4259       -0.4369       -0.3579       -0.7333       
14258  0.0117        -0.0000       0.0000        -0.0064       1.1393        -0.1363       0.2750        1.0972        0.0643        
14259  0.0192        0.0000        -0.0000       -0.0089       0.7400        0.3359        0.3657        -0.5487       -0.6861       
14260  0.0105        0.0000        0.0000        -0.0084       0.9363        0.2189        0.9101        0.0209        -0.3571       
14261  0.0173        -0.0000       -0.0000       -0.0100       0.5990        0.3789        0.3356        -0.3203       -0.8749       
14262  0.0156        0.0000        0.0000        -0.0141       0.9952        0.6489        0.4068        0.6355        -0.2433       
14263  0.0178        -0.0000       0.0000        -0.0148       0.2106        0.1603        0.0923        -0.1007       -1.1894       
14264  0.0173        -0.0000       0.0000        -0.0080       0.3976        -0.2066       -0.1083       0.3220        -1.0756       
14265  0.0167        -0.0000       0.0000        0.0008        0.9741        -0.7742       -0.5909       0.0205        -0.2848       
14266  0.0101        0.0000        0.0000        0.0084        0.7016        -0.3010       0.4141        -0.4798       -0.7415       
14267  0.0104        0.0000        -0.0000       0.0009        0.8044        -0.7094       -0.2538       -0.2818       -0.5867       
14268  0.0196        -0.0000       0.0000        0.0074        0.9446        0.0003        -0.2840       -0.9009       -0.3415       
14269  0.0137        0.0000        0.0000        0.0116        0.1889        0.0260        -0.1044       -0.1553       -1.1981       
14270  0.0179        0.0000        0.0000        -0.0160       0.3667        0.2326        0.2215        -0.1770       -1.0992       
14271  0.0174        0.0000        0.0000        0.0147        0.3035        -0.0157       0.1848        -0.2403       -1.1416       
14272  0.0186        -0.0000       -0.0000       -0.0041       1.0243        -0.4616       -0.0655       -0.9120       -0.1846       
14273  0.0073        0.0000        -0.0000       -0.0067       0.8089        0.4974        -0.6241       -0.1317       -0.5795       
14274  0.0163        0.0000        0.0000        -0.0039       0.7968        0.5707        0.4680        0.3002        -0.5989       
14275  0.0196        -0.0000       0.0000        0.0026        0.3767        -0.2933       -0.0787       0.2228        -1.0918       
14276  0.0067        -0.0000       0.0000        -0.0046       0.5463        0.2271        0.1005        -0.4866       -0.9353       
14277  0.0125        0.0000        -0.0000       -0.0050       0.6965        -0.2369       -0.5993       -0.2643       -0.7487       
14278  0.0158        0.0000        -0.0000       0.0043        0.3675        0.1153        -0.2935       0.1886        -1.0987       
14279  0.0130        -0.0000       0.0000        -0.0064       0.8065        0.4553        0.4230        -0.5140       -0.5833       
14280  0.0175        0.0000        0.0000        -0.0141       0.6241        -0.4055       -0.2909       -0.3748       -0.8442       
14281  0.0186        -0.0000       -0.0000       -0.0049       0.3004        0.0051        0.2924        0.0687        -1.1435       
14282  0.0128        -0.0000       0.0000        0.0113        0.7860        0.4410        0.0264        -0.6501       -0.6159       
14283  0.0129        0.0000        -0.0000       -0.0028       0.4894        -0.3790       -0.2975       -0.0854       -0.9943       
14284  0.0082        0.0000        0.0000        0.0042        0.9543        -0.0955       -0.1660       0.9349        -0.3231       
14285  0.0172        0.0000        -0.0000       -0.0032       0.6722        -0.5526       0.2132        0.3178        -0.7819       
14286  0.0083        -0.0000       -0.0000       -0.0075       0.6056        0.3568        0.0095        0.4893        -0.8670       
14287  0.0142        0.0000        0.0000        -0.0067       0.4977        0.2588        0.4165        -0.0852       -0.9860       
14288  0.0082        -0.0000       0.0000        -0.0028       0.5549        0.4028        0.3685        0.0993        -0.9258       
14289  0.0089        -0.0000       -0.0000       -0.0084       0.7876        -0.7458       0.1121        0.2270        -0.6135       
14290  0.0094        0.0000        0.0000        -0.0005       1.1865        0.4006        0.7467        -0.8306       0.1741        
14291  0.0154        0.0000        -0.0000       -0.0129       0.1999        0.1067        -0.0700       0.1539        -1.1938       
14292  0.0166        0.0000        0.0000        -0.0033       0.4960        0.1640        0.4544        0.1123        -0.9877       
14293  0.0187        -0.0000       -0.0000       0.0105        0.8913        -0.8452       -0.2679       -0.0908       -0.4393       
14294  0.0187        0.0000        0.0000        0.0158        1.1891        0.2252        1.1586        -0.1450       0.1803        
14295  0.0109        0.0000        0.0000        0.0100        0.9662        -0.7821       -0.3950       0.4073        -0.3002       
14296  0.0197        0.0000        0.0000        -0.0033       0.6959        0.3835        -0.0927       0.5733        -0.7494       
14297  0.0145        0.0000        -0.0000       0.0058        0.7398        -0.0388       -0.2766       -0.6850       -0.6865       
14298  0.0159        -0.0000       -0.0000       0.0150        0.8634        0.3722        -0.7529       0.1998        -0.4884       
14299  0.0173        0.0000        -0.0000       0.0056        0.7627        -0.5467       0.0613        -0.5283       -0.6520       
14300  0.0143        0.0000        -0.0000       0.0119        1.0594        0.3311        -0.6765       0.7450        -0.1115       
14301  0.0184        -0.0000       -0.0000       -0.0092       0.4485        -0.1817       0.4068        0.0518        -1.0326       
14302  0.0154        -0.0000       0.0000        -0.0068       0.7984        0.6928        -0.0246       0.3959        -0.5964       
14303  0.0198        -0.0000       -0.0000       0.0043        0.8542        -0.5460       -0.0082       -0.6569       -0.5041       
14304  0.0147        0.0000        0.0000        0.0073        0.8986        -0.2740       -0.5931       -0.6169       -0.4262       
14305  0.0180        0.0000        -0.0000       0.0006        0.9269        -0.1554       -0.0859       -0.9097       -0.3746       
14306  0.0197        -0.0000       0.0000        -0.0003       1.2692        0.8654        0.1067        -0.9222       0.3771        
14307  0.0156        0.0000        -0.0000       0.0066        0.8397        -0.0157       0.2665        -0.7961       -0.5287       
14308  0.0190        -0.0000       -0.0000       -0.0090       0.4058        -0.1232       -0.2592       -0.2869       -1.0690       
14309  0.0104        -0.0000       -0.0000       -0.0027       0.9451        -0.4721       0.5893        0.5684        -0.3405       
14310  0.0196        -0.0000       -0.0000       0.0034        1.2084        0.7020        0.7367        0.6516        0.2265        
14311  0.0165        0.0000        -0.0000       -0.0065       0.4805        -0.0232       0.4238        0.2252        -1.0028       
14312  0.0169        0.0000        0.0000        -0.0107       1.3788        -0.6581       -0.2352       -1.1886       0.6675        
14313  0.0169        0.0000        -0.0000       -0.0031       0.7957        0.5320        0.5073        0.3047        -0.6005       
14314  0.0135        -0.0000       0.0000        0.0025        0.4436        0.4413        -0.0043       -0.0447       -1.0370       
14315  0.0197        -0.0000       0.0000        0.0071        0.9684        -0.3941       -0.4170       -0.7802       -0.2958       
14316  0.0120        0.0000        0.0000        -0.0055       1.1787        0.9630        -0.2714       0.6232        0.1556        
14317  0.0144        0.0000        0.0000        0.0126        0.6979        -0.6497       0.1152        0.2273        -0.7467       
14318  0.0047        0.0000        -0.0000       -0.0017       0.5238        0.3714        -0.3210       0.1828        -0.9594       
14319  0.0183        0.0000        -0.0000       0.0128        0.5537        -0.0411       -0.1362       -0.5351       -0.9272       
14320  0.0110        -0.0000       0.0000        -0.0103       0.8856        0.5774        -0.6119       0.2765        -0.4495       
14321  0.0172        0.0000        0.0000        0.0093        1.1764        -1.1719       0.0544        0.0868        0.1502        
14322  0.0191        0.0000        0.0000        0.0094        0.3290        -0.1177       0.2138        -0.2207       -1.1255       
14323  0.0184        -0.0000       -0.0000       -0.0069       0.7618        -0.1265       -0.0240       0.7509        -0.6534       
14324  0.0150        -0.0000       -0.0000       -0.0058       0.6324        -0.3520       -0.2334       -0.4707       -0.8338       
14325  0.0185        -0.0000       0.0000        0.0020        0.8324        0.5179        -0.5228       -0.3891       -0.5408       
14326  0.0138        -0.0000       -0.0000       -0.0132       0.8249        0.3604        0.5910        0.4487        -0.5533       
14327  0.0175        -0.0000       -0.0000       0.0135        0.5928        0.4315        0.3642        -0.1804       -0.8823       
14328  0.0103        0.0000        -0.0000       -0.0005       1.1633        1.1427        0.1305        0.1747        0.1195        
14329  0.0145        0.0000        -0.0000       -0.0141       0.8083        -0.4129       0.6332        0.2864        -0.5804       
14330  0.0183        0.0000        -0.0000       -0.0050       0.8565        0.3611        0.1486        0.7623        -0.5001       
14331  0.0052        0.0000        0.0000        -0.0006       1.1214        -0.6094       0.2108        0.9174        0.0237        
14332  0.0145        -0.0000       0.0000        -0.0013       0.6106        -0.4526       -0.3179       0.2587        -0.8609       
14333  0.0159        0.0000        -0.0000       0.0110        0.9701        0.5896        -0.0261       -0.7700       -0.2926       
14334  0.0044        0.0000        -0.0000       0.0020        0.3741        -0.2009       -0.0604       0.3097        -1.0939       
14335  0.0192        -0.0000       0.0000        -0.0061       1.2729        0.8849        -0.9134       0.0544        0.3866        
14336  0.0151        0.0000        0.0000        0.0108        0.2402        -0.1173       -0.2022       0.0550        -1.1761       
14337  0.0177        -0.0000       0.0000        0.0072        0.9474        0.6915        0.6275        -0.1603       -0.3361       
14338  0.0076        -0.0000       -0.0000       0.0069        0.6798        -0.6158       0.2879        -0.0109       -0.7716       
14339  0.0196        -0.0000       -0.0000       0.0063        1.1776        0.2860        1.0639        -0.4160       0.1530        
14340  0.0140        -0.0000       0.0000        0.0102        0.9757        -0.1899       -0.8736       0.3907        -0.2818       
14341  0.0095        0.0000        0.0000        -0.0094       0.6220        -0.2106       0.4408        0.3849        -0.8469       
14342  0.0132        -0.0000       0.0000        -0.0073       0.6963        0.2393        0.5566        -0.3430       -0.7490       
14343  0.0147        -0.0000       -0.0000       -0.0060       0.5726        0.5211        0.1943        0.1365        -0.9059       
14344  0.0185        0.0000        0.0000        -0.0125       0.5380        0.1616        -0.5130       -0.0131       -0.9442       
14345  0.0157        -0.0000       -0.0000       -0.0079       1.1250        0.4343        0.6371        -0.8192       0.0319        
14346  0.0195        0.0000        -0.0000       0.0041        0.3631        0.1337        -0.1669       0.2934        -1.1019       
14347  0.0140        0.0000        0.0000        0.0010        0.7884        -0.7168       0.2253        -0.2389       -0.6122       
14348  0.0129        0.0000        0.0000        -0.0031       0.6291        0.4304        0.3110        0.3373        -0.8380       
14349  0.0083        0.0000        0.0000        -0.0082       0.4338        0.3446        -0.1254       -0.2316       -1.0456       
14350  0.0168        -0.0000       0.0000        0.0132        1.0623        -0.0475       -1.0611       -0.0154       -0.1054       
14351  0.0165        -0.0000       -0.0000       0.0124        0.8229        -0.4816       -0.1568       0.6486        -0.5566       
14352  0.0198        0.0000        0.0000        0.0179        0.2010        0.1243        0.1438        0.0654        -1.1933       
14353  0.0112        -0.0000       0.0000        0.0100        0.6863        0.1590        -0.4025       0.5326        -0.7628       
14354  0.0185        0.0000        0.0000        0.0129        0.9283        0.3871        0.7619        0.3623        -0.3721       
14355  0.0133        -0.0000       -0.0000       -0.0046       0.6386        0.5258        0.3194        0.1715        -0.8259       
14356  0.0163        -0.0000       0.0000        0.0144        1.1205        -0.8413       0.6278        -0.3920       0.0218        
14357  0.0109        -0.0000       -0.0000       0.0017        1.1884        -0.6832       -0.5631       0.7928        0.1785        
14358  0.0158        -0.0000       -0.0000       0.0028        1.0944        0.3016        0.2528        1.0212        -0.0360       
14359  0.0188        -0.0000       -0.0000       0.0084        0.6514        -0.6336       0.1360        0.0663        -0.8094       
14360  0.0100        0.0000        -0.0000       -0.0034       0.6443        -0.4022       -0.1193       -0.4890       -0.8186       
14361  0.0115        0.0000        0.0000        0.0005        0.9482        -0.6583       -0.5786       -0.3620       -0.3346       
14362  0.0155        -0.0000       -0.0000       -0.0109       0.5171        -0.1411       0.0277        -0.4967       -0.9664       
14363  0.0196        0.0000        -0.0000       -0.0121       0.5944        -0.0251       -0.2679       -0.5300       -0.8804       
14364  0.0190        -0.0000       0.0000        -0.0080       1.1160        0.8819        -0.6121       -0.3052       0.0118        
14365  0.0179        0.0000        -0.0000       -0.0168       0.3798        -0.3786       0.0031        0.0301        -1.0895       
14366  0.0093        0.0000        0.0000        -0.0072       0.3239        0.2720        -0.0880       0.1521        -1.1289       
14367  0.0109        -0.0000       -0.0000       -0.0021       0.5803        0.2639        0.5167        0.0101        -0.8970       
14368  0.0063        0.0000        -0.0000       0.0016        0.2416        -0.1394       0.1172        0.1587        -1.1755       
14369  0.0096        -0.0000       -0.0000       0.0089        1.0847        -0.9202       -0.5421       0.1894        -0.0573       
14370  0.0165        -0.0000       0.0000        0.0130        1.1659        0.2540        1.1361        -0.0643       0.1255        
14371  0.0171        -0.0000       0.0000        0.0057        0.8142        0.2747        0.6557        -0.3968       -0.5708       
14372  0.0197        0.0000        0.0000        0.0143        1.0413        -0.5622       0.0017        -0.8765       -0.1495       
14373  0.0135        -0.0000       0.0000        0.0036        1.0714        0.5225        0.9351        -0.0177       -0.0859       
14374  0.0120        0.0000        -0.0000       0.0004        0.7764        0.5294        0.3306        0.4617        -0.6310       
14375  0.0187        0.0000        0.0000        -0.0049       0.7246        0.5091        -0.3212       0.4034        -0.7086       
14376  0.0120        -0.0000       0.0000        -0.0069       0.6984        -0.2560       0.1448        0.6335        -0.7460       
14377  0.0181        0.0000        0.0000        -0.0067       0.9249        -0.5351       0.7471        0.1042        -0.3784       
14378  0.0173        -0.0000       0.0000        -0.0158       0.9497        -0.1660       0.9278        0.1163        -0.3319       
14379  0.0192        -0.0000       -0.0000       0.0132        0.5480        0.2161        -0.2152       0.4553        -0.9334       
14380  0.0182        0.0000        -0.0000       -0.0152       0.3789        -0.1302       0.0205        -0.3552       -1.0902       
14381  0.0155        0.0000        0.0000        0.0076        0.6763        0.3187        0.5541        -0.2209       -0.7763       
14382  0.0140        -0.0000       0.0000        0.0098        0.3081        -0.3005       -0.0098       0.0677        -1.1388       
14383  0.0147        -0.0000       0.0000        0.0107        0.7495        0.6372        0.1491        -0.3655       -0.6720       
14384  0.0078        -0.0000       0.0000        -0.0041       0.9694        -0.7137       0.3107        0.5778        -0.2940       
14385  0.0152        -0.0000       0.0000        -0.0095       0.9934        -0.7670       -0.6171       -0.1327       -0.2470       
